"month(e.created_at)","Location"
9,POINT(21.997386333333 50.035507333333)
9,POINT(21.9943615 50.038279666667)
9,POINT(22.004760666667 50.030545666667)
9,POINT(22.001128166667 50.0354265)
9,POINT(21.994190166667 50.0383655)
9,POINT(22.001466 50.031927166667)
9,POINT(22.0037205 50.017283)
9,POINT(21.998052 50.038128666667)
9,POINT(22.012805833333 50.019067666667)
9,POINT(22.012756 50.0190925)
9,POINT(22.001112333333 50.040566166667)
9,POINT(22.001095 50.0405515)
9,POINT(22.0054925 50.037376333333)
9,POINT(22.004588 50.0304695)
9,POINT(22.0045635 50.030441333333)
9,POINT(21.999058166667 50.041611)
9,POINT(22.0088795 50.035131)
9,POINT(21.998991333333 50.0416835)
9,POINT(22.002992666667 50.042269333333)
9,POINT(22.002827 50.0419755)
9,POINT(21.984063833333 50.045168333333)
9,POINT(21.9941155 50.019916666667)
9,POINT(22.003755833333 50.017243166667)
9,POINT(22.001425333333 50.031848666667)
9,POINT(22.012777333333 50.02655)
9,POINT(22.016274666667 50.030601333333)
9,POINT(22.019115166667 50.020270166667)
9,POINT(22.006167 50.0245855)
9,POINT(21.9967045 50.023651166667)
9,POINT(22.0045605 50.030502)
9,POINT(21.998744833333 50.034396666667)
9,POINT(22.004920333333 50.03049)
9,POINT(22.004851333333 50.030404333333)
9,POINT(22.003786833333 50.017264666667)
9,POINT(22.001159 50.038008666667)
9,POINT(22.009050833333 50.029490166667)
9,POINT(22.002996 50.037425)
9,POINT(22.008926833333 50.029402666667)
9,POINT(21.998398833333 50.038055)
9,POINT(21.998603166667 50.037746666667)
9,POINT(22.001451 50.037952166667)
9,POINT(22.016071833333 50.0265485)
9,POINT(22.0045725 50.030432333333)
9,POINT(22.002928666667 50.037623833333)
9,POINT(22.004524666667 50.030402833333)
9,POINT(22.001635666667 50.031878833333)
9,POINT(22.017587666667 50.0193565)
9,POINT(22.004797166667 50.037432666667)
9,POINT(22.004564166667 50.030441833333)
9,POINT(22.004576166667 50.030454833333)
9,POINT(22.0045045 50.030373166667)
9,POINT(22.006879 50.037646166667)
9,POINT(22.008936166667 50.029540333333)
9,POINT(22.012234 50.0325005)
9,POINT(21.995585333333 50.023044333333)
9,POINT(21.996708666667 50.023585666667)
9,POINT(22.001793 50.037921166667)
9,POINT(21.994114 50.019903166667)
9,POINT(21.994110833333 50.019902666667)
9,POINT(21.991601666667 50.008620666667)
9,POINT(21.994140833333 50.019891833333)
9,POINT(21.9958675 50.016670333333)
9,POINT(21.975816833333 50.039459833333)
9,POINT(21.975034333333 50.043193166667)
9,POINT(21.975309 50.0432365)
9,POINT(21.976939166667 50.0437185)
9,POINT(21.970768666667 50.0534035)
9,POINT(21.970612 50.053467833333)
9,POINT(22.009809666667 50.039436333333)
9,POINT(22.0217705 50.0175315)
9,POINT(22.002506333333 50.040768333333)
9,POINT(22.002317166667 50.040682)
9,POINT(21.995236666667 50.039002833333)
9,POINT(21.997930333333 50.0353325)
9,POINT(21.999028833333 50.041494833333)
9,POINT(22.004328666667 50.037812666667)
9,POINT(22.005363166667 50.037431833333)
9,POINT(22.005743666667 50.037659)
9,POINT(22.0005955 50.034345)
9,POINT(21.983864333333 50.045171333333)
9,POINT(22.005389666667 50.037411166667)
9,POINT(22.005464833333 50.037542666667)
9,POINT(22.008166833333 50.0396085)
9,POINT(22.005597333333 50.03758)
9,POINT(22.001805 50.031996666667)
9,POINT(21.9984495 50.04171)
9,POINT(22.005132 50.0366655)
9,POINT(22.021779666667 50.0175455)
9,POINT(22.002316333333 50.040657666667)
9,POINT(21.995497 50.038715)
9,POINT(21.9954185 50.038380333333)
9,POINT(21.998545333333 50.033659166667)
9,POINT(22.0097035 50.039446666667)
9,POINT(22.009224166667 50.035262333333)
9,POINT(22.0093785 50.036097166667)
9,POINT(22.0129635 50.028195666667)
9,POINT(22.007161833333 50.038589166667)
9,POINT(22.0070265 50.038396666667)
9,POINT(22.0025965 50.0396875)
9,POINT(22.007773666667 50.037677333333)
9,POINT(21.995027166667 50.0334025)
9,POINT(21.997528333333 50.0351115)
9,POINT(21.998087333333 50.0350865)
9,POINT(21.994201333333 50.037816)
9,POINT(21.999806 50.047513833333)
9,POINT(21.9949775 50.039406666667)
9,POINT(22.012831666667 50.019075166667)
9,POINT(22.007105666667 50.038533666667)
9,POINT(22.007231 50.03383)
9,POINT(22.00823 50.039582166667)
9,POINT(21.994603166667 50.019798666667)
9,POINT(22.0165345 50.0265385)
9,POINT(22.016558 50.02654)
9,POINT(21.984076166667 50.0451985)
9,POINT(21.999678166667 50.039435666667)
9,POINT(22.015908333333 50.0267045)
9,POINT(22.016907833333 50.023018833333)
9,POINT(22.005464166667 50.037508833333)
9,POINT(22.016289166667 50.019796)
9,POINT(22.0166275 50.019194666667)
9,POINT(22.014438166667 50.027093666667)
9,POINT(22.007156666667 50.038400833333)
9,POINT(22.0163545 50.019688666667)
9,POINT(22.016615333333 50.019100333333)
9,POINT(22.013533833333 50.027443833333)
9,POINT(21.9947165 50.030652666667)
9,POINT(21.996994333333 50.035825333333)
9,POINT(22.017336 50.022868166667)
9,POINT(22.002631 50.031405)
9,POINT(22.017598666667 50.019369)
9,POINT(21.984030833333 50.045062)
9,POINT(22.002510666667 50.031474333333)
9,POINT(22.017615333333 50.019330166667)
9,POINT(22.013032166667 50.026500666667)
9,POINT(22.0089785 50.0295325)
9,POINT(22.004575 50.0304445)
9,POINT(21.997312666667 50.035594666667)
9,POINT(21.994094666667 50.019896)
9,POINT(21.9973905 50.0355675)
9,POINT(21.997685166667 50.035621666667)
9,POINT(22.012774666667 50.0192265)
9,POINT(21.997951666667 50.03508)
9,POINT(22.001118166667 50.036547166667)
9,POINT(22.0020525 50.036902333333)
9,POINT(22.008996833333 50.029539833333)
9,POINT(22.005548666667 50.025450833333)
9,POINT(22.01424 50.034050166667)
9,POINT(21.9993875 50.040483833333)
9,POINT(21.992060333333 50.0417385)
9,POINT(21.990761166667 50.0416115)
9,POINT(22.006415 50.036878)
9,POINT(21.991234166667 50.031399666667)
9,POINT(22.0044995 50.030408)
9,POINT(22.004558833333 50.030424666667)
9,POINT(21.984087333333 50.0451795)
9,POINT(22.004550166667 50.030437333333)
9,POINT(21.994156833333 50.038236333333)
9,POINT(21.996599166667 50.023654333333)
9,POINT(21.994102833333 50.019836166667)
9,POINT(21.994080166667 50.0199365)
9,POINT(21.9945515 50.019813)
9,POINT(21.993886666667 50.019982833333)
9,POINT(22.002554 50.031462666667)
9,POINT(22.006043833333 50.024769666667)
9,POINT(21.991272833333 50.031360666667)
9,POINT(22.004699166667 50.0305165)
9,POINT(22.012944833333 50.028143166667)
9,POINT(22.010752666667 50.028568166667)
9,POINT(22.022259666667 50.038014333333)
9,POINT(21.998803166667 50.032417666667)
9,POINT(21.986834333333 50.0287805)
9,POINT(22.004708833333 50.030485833333)
9,POINT(22.008927166667 50.0294675)
9,POINT(22.0159695 50.027135)
9,POINT(21.991423333333 50.024411166667)
9,POINT(21.984052666667 50.045154166667)
9,POINT(22.001296 50.0363755)
9,POINT(22.008995 50.0294755)
9,POINT(22.008984 50.0295385)
9,POINT(21.9975975 50.035222833333)
9,POINT(21.998890833333 50.041589)
9,POINT(21.998735166667 50.041667)
9,POINT(22.003665833333 50.037458166667)
9,POINT(22.001526833333 50.038404833333)
9,POINT(22.002061166667 50.040568)
9,POINT(22.003741833333 50.0173145)
9,POINT(22.0149205 50.018334666667)
9,POINT(22.00637 50.04267)
9,POINT(22.016465833333 50.0275575)
9,POINT(22.015423 50.026853666667)
9,POINT(22.017553333333 50.019263833333)
9,POINT(21.997066833333 50.038132)
9,POINT(21.9970985 50.038166)
9,POINT(21.9970995 50.038212)
9,POINT(22.006189666667 50.036827)
9,POINT(21.997136333333 50.038183333333)
9,POINT(22.002833833333 50.037924333333)
9,POINT(22.0062745 50.036994833333)
9,POINT(22.004214666667 50.036766166667)
9,POINT(22.002529833333 50.031396166667)
9,POINT(22.002215833333 50.031471333333)
9,POINT(21.994590166667 50.019887666667)
9,POINT(22.005604333333 50.0373635)
9,POINT(22.001034 50.0370505)
9,POINT(21.995635 50.023161833333)
9,POINT(21.994189 50.037897666667)
9,POINT(22.0222425 50.038016666667)
9,POINT(21.983976666667 50.045164333333)
9,POINT(21.9910385 50.041868166667)
9,POINT(22.022357 50.038014833333)
9,POINT(22.017648166667 50.019552166667)
9,POINT(22.017549 50.0193025)
9,POINT(22.015664666667 50.026407)
9,POINT(21.994776833333 50.037680166667)
9,POINT(22.005587 50.0372925)
9,POINT(21.999417833333 50.032374333333)
9,POINT(21.988232 50.038369)
9,POINT(22.016398 50.022896166667)
9,POINT(22.009007166667 50.029506)
9,POINT(22.010990333333 50.019363666667)
9,POINT(22.012821 50.0265725)
9,POINT(22.0127405 50.019094833333)
9,POINT(21.983978666667 50.045234666667)
9,POINT(22.009023 50.029456)
9,POINT(22.022316833333 50.037994833333)
9,POINT(22.022328166667 50.038001333333)
9,POINT(22.0333225 50.032566166667)
9,POINT(22.033908333333 50.0324025)
9,POINT(22.005072166667 50.0364385)
9,POINT(22.000333 50.037004166667)
9,POINT(22.006552166667 50.0399755)
9,POINT(22.011884333333 50.019526)
9,POINT(22.003018333333 50.0375595)
9,POINT(22.015818666667 50.026666833333)
9,POINT(22.009766 50.0360795)
9,POINT(21.975827333333 50.039383)
9,POINT(21.9839325 50.036729833333)
9,POINT(21.983930666667 50.036736666667)
9,POINT(21.994266833333 50.038263333333)
9,POINT(21.996460666667 50.028524833333)
9,POINT(21.990603333333 50.031547333333)
9,POINT(22.004286 50.037515333333)
9,POINT(22.002540333333 50.033712666667)
9,POINT(21.998070333333 50.040296333333)
9,POINT(22.002885833333 50.038205333333)
9,POINT(22.001325833333 50.039752833333)
9,POINT(21.991169166667 50.031437)
9,POINT(21.994184666667 50.037799333333)
9,POINT(21.994171833333 50.0377685)
9,POINT(22.004518833333 50.030435166667)
9,POINT(22.005144 50.0303705)
9,POINT(22.015868666667 50.026737166667)
9,POINT(21.9870495 50.043379333333)
9,POINT(21.991460833333 50.031452166667)
9,POINT(21.990790333333 50.031515166667)
9,POINT(22.001912833333 50.0379215)
9,POINT(22.000585333333 50.037689333333)
9,POINT(22.006436833333 50.039145)
9,POINT(21.997882333333 50.039514333333)
9,POINT(22.0092095 50.035263333333)
9,POINT(22.009207666667 50.035290166667)
9,POINT(21.984110166667 50.0452215)
9,POINT(21.9975175 50.0423505)
9,POINT(21.9840795 50.045198166667)
9,POINT(21.9973685 50.042086)
9,POINT(22.021349166667 50.029392833333)
9,POINT(22.017745833333 50.028951833333)
9,POINT(22.009044833333 50.029529833333)
9,POINT(22.017519833333 50.029835833333)
9,POINT(22.012768666667 50.019145333333)
9,POINT(22.003852833333 50.017378)
9,POINT(21.995592166667 50.023075666667)
9,POINT(22.009490666667 50.03616)
9,POINT(22.009159333333 50.035269666667)
9,POINT(21.994021 50.0381405)
9,POINT(22.006156166667 50.024774166667)
9,POINT(22.013646166667 50.028341333333)
9,POINT(22.01343 50.028279833333)
9,POINT(21.9989075 50.041622166667)
9,POINT(21.998436666667 50.041400666667)
9,POINT(21.984027 50.045072)
9,POINT(21.9988045 50.041549166667)
9,POINT(21.998846 50.041575166667)
9,POINT(22.013419166667 50.0282835)
9,POINT(22.013201166667 50.028147)
9,POINT(21.994129833333 50.019902666667)
9,POINT(21.998648833333 50.041002666667)
9,POINT(21.998905333333 50.0416575)
9,POINT(22.0100385 50.039434666667)
9,POINT(21.9757825 50.039446833333)
9,POINT(22.021781166667 50.017533)
9,POINT(21.999028666667 50.041495833333)
9,POINT(21.9943725 50.038421333333)
9,POINT(21.994362333333 50.038205166667)
9,POINT(22.006255 50.056282)
9,POINT(22.015548666667 50.026435333333)
9,POINT(21.994564666667 50.019688833333)
9,POINT(21.9942315 50.038486833333)
9,POINT(22.0061915 50.056176833333)
9,POINT(21.995615166667 50.023055833333)
9,POINT(21.997014 50.029279333333)
9,POINT(22.017538833333 50.02883)
9,POINT(21.994509166667 50.0202755)
9,POINT(22.008979 50.0295445)
9,POINT(22.021795333333 50.017539333333)
9,POINT(22.020583333333 50.0416545)
9,POINT(21.994417666667 50.038469333333)
9,POINT(21.9899655 50.008505)
9,POINT(22.004823833333 50.030401333333)
9,POINT(21.996459833333 50.028414166667)
9,POINT(21.996705333333 50.023635166667)
9,POINT(22.002661333333 50.039333166667)
9,POINT(21.999305333333 50.035828833333)
9,POINT(22.001529333333 50.033605666667)
9,POINT(22.007068333333 50.042691166667)
9,POINT(21.9986345 50.041652166667)
9,POINT(22.016091 50.026690833333)
9,POINT(22.017672666667 50.0196655)
9,POINT(22.0036365 50.034514)
9,POINT(22.021804166667 50.0175175)
9,POINT(22.008998666667 50.029477833333)
9,POINT(22.002151166667 50.031348166667)
9,POINT(22.006571333333 50.038167166667)
9,POINT(22.009176833333 50.035240833333)
9,POINT(22.007052166667 50.0426725)
9,POINT(22.007588666667 50.042728166667)
9,POINT(21.998510833333 50.0416065)
9,POINT(21.994118166667 50.019916333333)
9,POINT(21.994234666667 50.038421333333)
9,POINT(21.994274166667 50.037828833333)
9,POINT(21.998448333333 50.038079166667)
9,POINT(22.013313333333 50.028231833333)
9,POINT(21.996852 50.038357)
9,POINT(22.008951666667 50.029545333333)
9,POINT(21.994113333333 50.03805)
9,POINT(21.997166 50.0382295)
9,POINT(21.994259666667 50.038231166667)
9,POINT(21.9942335 50.038365666667)
9,POINT(21.996981166667 50.038231166667)
9,POINT(21.9946285 50.037821166667)
9,POINT(21.994584666667 50.037839666667)
9,POINT(21.9947005 50.0378085)
9,POINT(21.997414833333 50.039126666667)
9,POINT(21.997494166667 50.0390635)
9,POINT(21.975778 50.039371166667)
9,POINT(21.9790705 50.020365833333)
9,POINT(21.9839355 50.022956333333)
9,POINT(21.997116333333 50.038759166667)
9,POINT(22.0038785 50.029973666667)
9,POINT(22.007118 50.028264333333)
9,POINT(21.997143333333 50.038849166667)
9,POINT(21.987930666667 50.008123666667)
9,POINT(21.991912333333 50.009440833333)
9,POINT(22.004785 50.030741)
9,POINT(22.013379 50.0280635)
9,POINT(22.008968833333 50.029522666667)
9,POINT(22.008938833333 50.029486833333)
9,POINT(21.9993775 50.0356115)
9,POINT(22.0159225 50.026673)
9,POINT(21.996785833333 50.023538666667)
9,POINT(21.99889 50.041625)
9,POINT(22.0031065 50.039775)
9,POINT(22.003773 50.017301833333)
9,POINT(21.996650833333 50.023655333333)
9,POINT(21.979325166667 50.0207025)
9,POINT(21.9962495 50.037177666667)
9,POINT(21.9961985 50.037077166667)
9,POINT(21.996221166667 50.037129833333)
9,POINT(21.986936333333 50.043409)
9,POINT(21.9989585 50.041671166667)
9,POINT(22.005148 50.037440166667)
9,POINT(21.999141666667 50.041513166667)
9,POINT(21.999003333333 50.041442166667)
9,POINT(21.999481666667 50.040741333333)
9,POINT(22.0028595 50.038021666667)
9,POINT(22.0049895 50.037437666667)
9,POINT(22.004183166667 50.0376875)
9,POINT(22.002939166667 50.038010166667)
9,POINT(22.010362833333 50.038784)
9,POINT(22.0079 50.03951)
9,POINT(21.999015666667 50.041648)
9,POINT(22.002322166667 50.033186)
9,POINT(22.005855333333 50.039113833333)
9,POINT(22.008139 50.0374435)
9,POINT(22.008631166667 50.03711)
9,POINT(22.008329333333 50.037618166667)
9,POINT(22.006379333333 50.036852166667)
9,POINT(22.0025015 50.036401666667)
9,POINT(22.003019666667 50.038115833333)
9,POINT(22.008154833333 50.032886)
9,POINT(22.002877666667 50.038012666667)
9,POINT(22.002799333333 50.037960666667)
9,POINT(22.007898166667 50.032998666667)
9,POINT(22.012893333333 50.026517166667)
9,POINT(22.014274 50.0274475)
9,POINT(22.016029666667 50.026604333333)
9,POINT(22.003898 50.037487166667)
9,POINT(22.003891666667 50.037481333333)
9,POINT(22.0085575 50.029555333333)
9,POINT(22.003849 50.0375005)
9,POINT(22.0037755 50.0375155)
9,POINT(22.004009666667 50.037697333333)
9,POINT(22.0126725 50.027978333333)
9,POINT(22.006832833333 50.033860666667)
9,POINT(22.003746333333 50.037523833333)
9,POINT(22.003732666667 50.037119333333)
9,POINT(22.003938833333 50.037015833333)
9,POINT(22.005073666667 50.037473166667)
9,POINT(22.004673666667 50.0405335)
9,POINT(21.991420166667 50.024524333333)
9,POINT(22.002908 50.030045)
9,POINT(22.002865 50.030016166667)
9,POINT(22.003705333333 50.0371785)
9,POINT(21.9995075 50.040746166667)
9,POINT(22.001526666667 50.036692166667)
9,POINT(22.001550666667 50.036731833333)
9,POINT(22.0042915 50.037289166667)
9,POINT(22.001273 50.036843)
9,POINT(22.008914 50.036477166667)
9,POINT(22.003984333333 50.037722)
9,POINT(21.9972165 50.038355333333)
9,POINT(21.9988465 50.041658666667)
9,POINT(21.998925833333 50.041546166667)
9,POINT(22.00398 50.0376875)
9,POINT(21.998901 50.041754333333)
9,POINT(21.998897666667 50.0416665)
9,POINT(22.0061695 50.037549333333)
9,POINT(22.038156333333 50.036982166667)
9,POINT(22.014451 50.033838166667)
9,POINT(21.9989435 50.041653833333)
9,POINT(22.002606166667 50.0335095)
9,POINT(21.998857333333 50.039845166667)
9,POINT(22.006219333333 50.0365855)
9,POINT(22.002886666667 50.037995166667)
9,POINT(22.017704833333 50.019380833333)
9,POINT(21.975704166667 50.039400166667)
9,POINT(22.012751833333 50.0279195)
9,POINT(21.999214 50.0473465)
9,POINT(21.997594666667 50.035232833333)
9,POINT(21.998847333333 50.039896)
9,POINT(22.009114333333 50.029491333333)
9,POINT(21.995685166667 50.038899)
9,POINT(21.996497 50.038234)
9,POINT(22.021399166667 50.0292925)
9,POINT(21.99905 50.041604833333)
9,POINT(21.994828 50.0377795)
9,POINT(21.9965045 50.037134333333)
9,POINT(22.004897166667 50.030624333333)
9,POINT(22.005536666667 50.025291166667)
9,POINT(21.994793833333 50.039442166667)
9,POINT(21.999107333333 50.041598)
9,POINT(21.996654333333 50.023600166667)
9,POINT(21.998861666667 50.020600166667)
9,POINT(21.997899 50.018953166667)
9,POINT(21.998911166667 50.041576666667)
9,POINT(22.003764833333 50.017322666667)
9,POINT(22.0041045 50.01994)
9,POINT(22.0038175 50.017298666667)
9,POINT(22.000093333333 50.031284166667)
9,POINT(22.003842166667 50.017300666667)
9,POINT(22.005407166667 50.025242166667)
9,POINT(21.998824666667 50.0415775)
9,POINT(21.975866 50.0394165)
9,POINT(22.005075833333 50.030550166667)
9,POINT(22.002691166667 50.039605833333)
9,POINT(21.993120333333 50.032192666667)
9,POINT(22.009054833333 50.0295125)
9,POINT(21.997941 50.037506833333)
9,POINT(22.005468666667 50.037562333333)
9,POINT(22.013366 50.028251333333)
9,POINT(22.017666166667 50.028849166667)
9,POINT(21.9985015 50.040686166667)
9,POINT(22.012976166667 50.026784166667)
9,POINT(21.9841725 50.04509)
9,POINT(21.984069666667 50.045158166667)
9,POINT(21.984099 50.045283333333)
9,POINT(21.984101333333 50.045229333333)
9,POINT(21.998521 50.040701666667)
9,POINT(22.002426 50.036897166667)
9,POINT(22.016567666667 50.026738166667)
9,POINT(21.997933666667 50.001461)
9,POINT(22.000415 50.039673833333)
9,POINT(22.004802833333 50.030568833333)
9,POINT(21.991857166667 50.0096135)
9,POINT(22.006159 50.032223)
9,POINT(22.009115166667 50.029541166667)
9,POINT(22.002918666667 50.0406585)
9,POINT(22.003624333333 50.037504166667)
9,POINT(22.001335833333 50.036627833333)
9,POINT(21.9967 50.023626666667)
9,POINT(22.001362666667 50.025001833333)
9,POINT(21.991688666667 50.031565333333)
9,POINT(22.001276833333 50.036610666667)
9,POINT(22.001224 50.036600666667)
9,POINT(21.998435833333 50.040932)
9,POINT(21.994126666667 50.019963166667)
9,POINT(22.0043885 50.040668333333)
9,POINT(22.012725333333 50.027921)
9,POINT(22.000966333333 50.040622166667)
9,POINT(21.994223833333 50.038116166667)
9,POINT(22.0016615 50.031332666667)
9,POINT(22.009001333333 50.039351)
9,POINT(22.002492333333 50.0407115)
9,POINT(22.0049035 50.033842166667)
9,POINT(22.005745166667 50.037599666667)
9,POINT(22.01191 50.019551833333)
9,POINT(22.004022833333 50.0372355)
9,POINT(22.021758166667 50.017560166667)
9,POINT(22.003095833333 50.030231)
9,POINT(21.996163333333 50.037854)
9,POINT(22.004077166667 50.037107333333)
9,POINT(22.009143666667 50.029516666667)
9,POINT(22.009199833333 50.029499833333)
9,POINT(22.017686666667 50.01943)
9,POINT(22.001859666667 50.037633166667)
9,POINT(22.0140225 50.03931)
9,POINT(22.0040255 50.039080166667)
9,POINT(22.0040405 50.039039166667)
9,POINT(22.002563166667 50.032212166667)
9,POINT(22.003990666667 50.033145833333)
9,POINT(21.994549833333 50.019767166667)
9,POINT(22.000108666667 50.040680833333)
9,POINT(22.004732166667 50.030507333333)
9,POINT(22.021715666667 50.017516666667)
9,POINT(22.013498166667 50.028119)
9,POINT(22.013311166667 50.028291166667)
9,POINT(22.021771 50.017575166667)
9,POINT(21.9979185 50.037492333333)
9,POINT(22.021765666667 50.017545833333)
9,POINT(22.003785666667 50.017299)
9,POINT(22.003988333333 50.017916)
9,POINT(22.002969833333 50.038174)
9,POINT(22.003617833333 50.03127)
9,POINT(22.003791833333 50.037206333333)
9,POINT(22.021750166667 50.017530333333)
9,POINT(22.002250833333 50.032407)
9,POINT(21.975655833333 50.039557833333)
9,POINT(22.003722 50.017255)
9,POINT(22.019348 50.034292333333)
9,POINT(22.005026833333 50.030559166667)
9,POINT(22.014168 50.0338835)
9,POINT(22.004537666667 50.030641333333)
9,POINT(22.014103333333 50.033947166667)
9,POINT(21.999424333333 50.026675833333)
9,POINT(21.975754 50.039362)
9,POINT(21.984015166667 50.045218)
9,POINT(21.984069 50.045182833333)
9,POINT(21.999059833333 50.0416455)
9,POINT(22.017595 50.019285166667)
9,POINT(22.017493666667 50.0195825)
9,POINT(22.013202833333 50.028240666667)
9,POINT(22.015153666667 50.026180833333)
9,POINT(21.996656 50.023648833333)
9,POINT(22.001346666667 50.036855166667)
9,POINT(22.002196666667 50.037627)
9,POINT(22.001389666667 50.038158333333)
9,POINT(22.003638666667 50.037572)
9,POINT(22.002278833333 50.0374845)
9,POINT(22.002198833333 50.037605)
9,POINT(22.005045833333 50.035813333333)
9,POINT(22.012113833333 50.034776666667)
9,POINT(22.005658833333 50.025397)
9,POINT(22.012128166667 50.034742333333)
9,POINT(22.005816833333 50.025468666667)
9,POINT(22.017571166667 50.019424166667)
9,POINT(22.017569333333 50.019421166667)
9,POINT(22.0133805 50.0279795)
9,POINT(22.017494166667 50.022489166667)
9,POINT(22.021746666667 50.017559333333)
9,POINT(22.004165833333 50.037296333333)
9,POINT(22.006107166667 50.024538166667)
9,POINT(21.995585833333 50.0387945)
9,POINT(21.991387666667 50.024553333333)
9,POINT(21.991380166667 50.024534666667)
9,POINT(22.015985666667 50.026622666667)
9,POINT(22.012775666667 50.019125333333)
9,POINT(21.975775833333 50.039424333333)
9,POINT(22.002682833333 50.038094166667)
9,POINT(22.002753833333 50.0376235)
9,POINT(22.007016666667 50.0370005)
9,POINT(22.004017333333 50.040724333333)
9,POINT(22.003068 50.037957833333)
9,POINT(22.003115166667 50.037984833333)
9,POINT(22.008237166667 50.037250833333)
9,POINT(22.004194333333 50.017238)
9,POINT(22.003949333333 50.017250833333)
9,POINT(21.9971365 50.011555166667)
9,POINT(22.009069 50.029490166667)
9,POINT(22.0004725 50.038291166667)
9,POINT(21.9966845 50.0236235)
9,POINT(22.012888666667 50.018907333333)
9,POINT(21.998935 50.041791166667)
9,POINT(21.998959666667 50.041785666667)
9,POINT(21.999620833333 50.041059166667)
9,POINT(22.009241666667 50.029446)
9,POINT(21.995797 50.038874666667)
9,POINT(21.998924833333 50.041384833333)
9,POINT(21.9946625 50.038342333333)
9,POINT(22.009691333333 50.035933166667)
9,POINT(22.0048035 50.032913333333)
9,POINT(22.009991166667 50.039402)
9,POINT(22.002403166667 50.031904333333)
9,POINT(22.0061045 50.0247995)
9,POINT(22.006156333333 50.024624666667)
9,POINT(22.006148833333 50.024797666667)
9,POINT(22.002759666667 50.032287)
9,POINT(22.004695 50.0331615)
9,POINT(22.015992333333 50.026580333333)
9,POINT(22.0167385 50.02656)
9,POINT(22.021791 50.017556166667)
9,POINT(22.021557333333 50.017674833333)
9,POINT(22.010000833333 50.039446)
9,POINT(21.999690833333 50.031797)
9,POINT(22.0036845 50.031334333333)
9,POINT(22.003651166667 50.031345333333)
9,POINT(21.994345 50.038493666667)
9,POINT(22.002776 50.038241666667)
9,POINT(22.002748333333 50.038199833333)
9,POINT(21.9912895 50.031570166667)
9,POINT(21.9916935 50.031628833333)
9,POINT(21.999680333333 50.0318125)
9,POINT(21.999321833333 50.0416595)
9,POINT(22.001056333333 50.035825)
9,POINT(22.012772833333 50.019062333333)
9,POINT(21.994574333333 50.019724)
9,POINT(21.9945635 50.019752833333)
9,POINT(21.984112666667 50.0451525)
9,POINT(22.001849333333 50.038112)
9,POINT(22.0151475 50.040006333333)
9,POINT(21.994569666667 50.019714166667)
9,POINT(22.021800666667 50.017510833333)
9,POINT(22.003696 50.0313665)
9,POINT(22.021801833333 50.017551333333)
9,POINT(22.001114666667 50.035985)
9,POINT(22.002381333333 50.0398275)
9,POINT(21.995528666667 50.023084333333)
9,POINT(22.0038235 50.037835666667)
9,POINT(22.003870833333 50.0376805)
9,POINT(21.997395166667 50.038957333333)
9,POINT(22.002175333333 50.041070166667)
9,POINT(22.017613166667 50.019353666667)
9,POINT(21.998259 50.035277)
9,POINT(22.001619333333 50.036865666667)
9,POINT(22.001646333333 50.0368015)
9,POINT(22.003884833333 50.0374615)
9,POINT(22.016120333333 50.026425)
9,POINT(21.9991485 50.0417635)
9,POINT(21.999130666667 50.041767333333)
9,POINT(21.996704 50.039694666667)
9,POINT(22.004911333333 50.037411)
9,POINT(22.001812833333 50.032259333333)
9,POINT(22.002341666667 50.039758833333)
9,POINT(21.999113833333 50.041641166667)
9,POINT(22.004924833333 50.037425166667)
9,POINT(21.983836833333 50.045626833333)
9,POINT(21.984066166667 50.045179)
9,POINT(22.003675833333 50.031365)
9,POINT(22.006593166667 50.036891666667)
9,POINT(22.0191225 50.0304145)
9,POINT(22.019160333333 50.0304045)
9,POINT(22.008195333333 50.039524666667)
9,POINT(21.998513 50.040959333333)
9,POINT(22.012853166667 50.0190525)
9,POINT(22.002594833333 50.038549333333)
9,POINT(22.005991666667 50.024788666667)
9,POINT(22.005950333333 50.024604)
9,POINT(22.006529666667 50.022810833333)
9,POINT(22.006094666667 50.024955333333)
9,POINT(21.984093666667 50.045078)
9,POINT(21.999256333333 50.041491166667)
9,POINT(22.006162166667 50.024818166667)
9,POINT(22.003685166667 50.0172645)
9,POINT(22.0164725 50.038399666667)
9,POINT(22.0127965 50.019149)
9,POINT(22.004105166667 50.037791166667)
9,POINT(22.007003 50.042177333333)
9,POINT(22.007072333333 50.04231)
9,POINT(22.007196666667 50.042351666667)
9,POINT(22.007332 50.0421945)
9,POINT(22.003973166667 50.037567333333)
9,POINT(21.999046166667 50.0418175)
9,POINT(22.006975333333 50.037736833333)
9,POINT(22.006473833333 50.037576666667)
9,POINT(22.002749166667 50.038997166667)
9,POINT(22.006061333333 50.02477)
9,POINT(22.0036765 50.031349)
9,POINT(22.004012666667 50.030689666667)
9,POINT(22.003638666667 50.0313475)
9,POINT(22.003668333333 50.031352333333)
9,POINT(22.0037105 50.031297833333)
9,POINT(22.003648333333 50.031261166667)
9,POINT(22.003782833333 50.031358166667)
9,POINT(22.0036815 50.031355166667)
9,POINT(22.003115333333 50.0290025)
9,POINT(22.003512333333 50.035999666667)
9,POINT(22.002580333333 50.038412333333)
9,POINT(22.003684833333 50.031354)
9,POINT(22.003098833333 50.0335885)
9,POINT(22.003894833333 50.0345195)
